CO_ANO;CO_MES;SH4;CO_PAIS;SG_UF_MUN;CO_MUN;KG_LIQUIDO;VL_FOB
2011;12;2204;345;RS;4304804;19;80
2011;12;2204;331;MG;3106200;584;1040
2011;12;2204;845;RS;4305439;261;896
2011;6;2204;445;RS;4302105;3875;29257
2011;10;2204;160;RS;4302105;6066;53553
2011;11;2204;249;RS;4305108;9450;25200
2011;6;2204;538;BA;2907202;1184;4443
2011;2;2204;149;RS;4302105;4443;16604
2011;10;2204;47;SP;3425904;1980;2750
2011;8;2204;40;RJ;3304557;124;1735
2011;9;2204;687;RS;4304804;20;10
2011;8;2204;77;RS;4302105;1620;14316
2011;8;2204;47;SP;3425904;1215;1688
2011;12;2204;251;RS;4313086;450;5336
2011;8;2204;249;RS;4302105;7650;64110
2011;5;2204;351;RS;4302105;1525;5407
2011;5;2204;586;PR;4108304;1350;2295
2011;1;2204;573;RS;4302105;2212;11408
2011;10;2204;399;RS;4302105;12476;29715
2011;7;2204;149;RS;4302105;7187;21500
2011;3;2204;249;RS;4308201;31402;60379
2011;7;2204;586;RS;4308201;450;855
2011;9;2204;764;RS;4302105;1101;4411
2011;3;2204;77;RS;4302105;2452;11212
2011;7;2204;40;RJ;3304557;188;3027
2011;7;2204;573;RS;4302105;12841;34454
2011;9;2204;586;PR;4108809;180;268
2011;6;2204;386;RS;4302105;2185;10427
2011;10;2204;249;RS;4308607;10069;35432
2011;6;2204;603;RS;4302105;4536;11525
2011;11;2204;399;RS;4302105;49600;62500
2011;9;2204;160;RS;4308607;805;4320
2011;2;2204;845;RS;4300034;23;81
2011;1;2204;97;RO;1100106;24;129
2011;6;2204;249;SP;3425904;5040;6972
2011;9;2204;160;RS;4302105;6660;41268
2011;6;2204;375;RS;4302105;1215;14618
2011;2;2204;399;RS;4302105;9442;15598
2011;12;2204;249;RS;4305108;9450;19950
2011;12;2204;249;RS;4302105;9861;58817
2011;5;2204;770;SP;3450308;169;268
2011;5;2204;741;RS;4302105;911;3317
2011;5;2204;249;RS;4308607;11025;88504
2011;3;2204;845;RS;4305439;54;182
2011;6;2204;538;RS;4302105;5033;49421
2011;6;2204;149;RS;4302105;4193;12196
2011;11;2204;767;RS;4302105;3465;12250
2011;11;2204;249;RS;4308607;12683;43412
2011;6;2204;573;RS;4302105;12288;36498
2011;7;2204;160;RS;4302105;7605;38687
2011;2;2204;275;RS;4302105;1481;4436
2011;11;2204;586;PR;4108304;342;1149
2011;9;2204;628;RS;4302105;9596;20038
2011;8;2204;23;RS;4302105;9060;45526
2011;5;2204;845;RS;4305439;180;685
2011;5;2204;160;RS;4302105;6222;32902
2011;6;2204;586;MS;5206606;9836;8626
2011;11;2204;573;RS;4302105;900;5511
2011;10;2204;399;SP;3450308;22000;23475
2011;3;2204;169;RS;4314902;68973;163092
2011;6;2204;375;RS;4314548;450;4698
2011;1;2204;149;RS;4302105;5442;16191
2011;3;2204;586;RS;4308201;900;1560
2011;12;2204;149;RS;4302105;6287;55015
2011;11;2204;445;RS;4302105;1683;7008
2011;2;2204;331;MG;3106200;180;441
2011;8;2204;573;RS;4302105;25265;98050
2011;8;2204;586;RS;4308201;4500;9255
2011;12;2204;586;PR;4108809;72;96
2011;2;2204;77;RS;4302105;918;4214
2011;3;2204;586;MS;5206606;12937;13249
2011;6;2204;586;PR;4104204;47729;56413
2011;7;2204;586;PR;4104204;16385;18536
2011;8;2204;149;RS;4302105;3169;13964
2011;5;2204;249;RS;4308201;15792;31379
2011;12;2204;97;RO;1100106;7089;10624
2011;6;2204;23;RS;4302105;5777;29940
2011;5;2204;628;RS;4302105;19193;40075
2011;7;2204;249;RS;4302105;6345;24400
2011;6;2204;244;RS;4302105;2310;7184
2011;3;2204;538;RS;4302105;4435;18080
2011;7;2204;845;RS;4305439;270;1040
2011;10;2204;169;RS;4314902;68973;163092
2011;11;2204;538;RS;4302105;2728;23667
2011;10;2204;40;SP;3418800;10094;53249
2011;9;2204;445;RS;4302105;3312;25461
2011;9;2204;40;SP;3418800;3706;14337
2011;4;2204;586;MS;5206606;4480;3092
2011;12;2204;528;SP;3450308;216;932
2011;5;2204;77;RS;4302105;540;6102
2011;5;2204;161;RS;4302105;4500;10600
2011;8;2204;97;RO;1100106;404;654
2011;6;2204;607;SP;3450308;95;1031
2011;10;2204;573;RS;4302105;10195;34746
2011;8;2204;63;SC;4208203;13253;55460
2011;3;2204;23;RS;4302105;10542;32175
2011;11;2204;586;PR;4108809;108;151
2011;6;2204;23;BA;2907202;8370;16959
2011;1;2204;586;PR;4108304;113;399
2011;10;2204;23;RS;4302105;950;4987
2011;7;2204;249;SP;3425904;5040;5637
2011;1;2204;845;RS;4305439;270;933
2011;9;2204;586;PR;4108304;99;343
2011;4;2204;628;RS;4302105;17340;53536
2011;4;2204;445;RS;4302105;1148;6739
2011;2;2204;573;RS;4302105;12329;33034
2011;5;2204;97;RO;1100106;425;1039
2011;12;2204;586;PR;4108304;1436;4545
2011;5;2204;586;MS;5206606;10667;7228
2012;11;2204;275;RS;4302105;2588;18032
2012;12;2204;249;RS;4302105;12108;65316
2012;5;2204;586;MS;5206606;62298;70394
2012;10;2204;586;MS;5206606;9469;11830
2012;12;2204;158;RS;4314902;8550;15438
2012;3;2204;251;RS;4302105;3690;21266
2012;3;2204;160;RS;4302105;20405;281510
2012;5;2204;249;RS;4302105;27216;83418
2012;5;2204;249;RS;4308607;13673;47006
2012;6;2204;97;RO;1100106;2047;2742
2012;6;2204;249;RS;4308607;3879;13573
2012;3;2204;97;RO;1100106;1146;1748
2012;2;2204;399;RS;4302105;379;1665
2012;8;2204;249;RS;4308607;18100;61501
2012;12;2204;23;RS;4302105;5175;38022
2012;11;2204;77;RS;4302105;432;4147
2012;3;2204;271;RS;4302105;378;4084
2012;9;2204;97;RO;1100106;295;427
2012;12;2204;249;SC;4208203;200;1092
2012;10;2204;623;RS;4305108;174;941
2012;3;2204;351;SP;3449904;9;181
2012;3;2204;87;RS;4302105;6701;35580
2012;1;2204;249;RS;4308607;1507;5578
2012;11;2204;586;PR;4108809;46;53
2012;12;2204;399;RS;4322806;748;3104
2012;7;2204;586;RS;4308201;1800;3720
2012;2;2204;845;RS;4305439;369;1325
2012;11;2204;160;RS;4302105;26815;182349
2012;3;2204;538;RS;4302105;3213;17176
2012;1;2204;741;RS;4302105;919;3649
2012;3;2204;149;RS;4302105;810;4857
2012;11;2204;628;RS;4307906;1350;5209
2012;7;2204;548;RS;4302105;59;447
2012;3;2204;845;RS;4305439;45;153
2012;8;2204;160;RS;4308607;4506;22578
2012;8;2204;850;RS;4302105;24;610
2012;4;2204;586;MS;5206606;31745;41916
2012;4;2204;77;RS;4302105;239;2235
2012;8;2204;741;RS;4302105;293;1661
2012;10;2204;548;RS;4314902;2455;9391
2012;3;2204;244;RS;4302105;135;660
2012;5;2204;275;RS;4302105;193961;173875
2012;1;2204;603;RS;4302105;8509;33836
2012;1;2204;160;RS;4302105;13123;66855
2012;9;2204;149;RS;4307906;477;2229
2012;10;2204;815;RS;4302105;914;4505
2012;9;2204;244;RS;4302105;540;2640
2012;3;2204;375;RS;4314548;450;4200
2012;10;2204;169;RS;4314902;84000;210000
2012;11;2204;586;MS;5206606;22756;38425
2012;5;2204;586;PR;4108809;410;501
2012;11;2204;47;SP;3425904;3085;4725
2012;11;2204;249;RS;4308607;5037;16516
2012;12;2204;149;RS;4308607;150;5178
2012;10;2204;586;PR;4108304;16200;22664
2012;9;2204;586;PR;4108809;54;66
2012;2;2204;586;MS;5206606;7133;6243
2012;2;2204;770;SP;3425904;396;1288
2012;2;2204;271;RS;4302105;6030;25159
2012;4;2204;169;RS;4314902;40973;96452
2012;8;2204;386;RS;4302105;792;5622
2012;1;2204;586;MS;5206606;6022;7551
2012;10;2204;249;RS;4302105;10800;52320
2012;7;2204;149;RS;4302105;4213;42799
2012;7;2204;232;RS;4302105;6012;29723
2012;7;2204;87;RS;4302105;10247;58182
2012;11;2204;97;RO;1100106;860;1143
2012;10;2204;676;RS;4307906;47794;18480
2012;3;2204;47;SP;3425904;1737;2606
2012;7;2204;628;RS;4302105;6075;27000
2012;10;2204;586;PR;4108809;92;108
2012;1;2204;196;RS;4304804;34;30
2012;6;2204;764;RS;4302105;2705;17280
2012;4;2204;573;RS;4302105;4921;31265
2012;9;2204;573;RS;4302105;28080;207882
2012;6;2204;628;RS;4302105;34885;131979
2012;3;2204;580;RJ;3304557;39;2262
2012;3;2204;69;RJ;3304557;361;4207
2012;6;2204;169;RS;4314902;14000;33320
2012;12;2204;573;RS;4302105;6480;33084
2012;12;2204;399;RS;4302105;5491;34098
2012;9;2204;331;MG;3106200;450;240
2012;12;2204;149;RS;4302105;1125;6151
2012;5;2204;351;RS;4302105;621;5550
2012;7;2204;69;RS;4302105;3045;20427
2012;11;2204;791;RS;4313086;225;2400
2012;2;2204;628;RS;4302105;9413;34739
2012;2;2204;573;RS;4302105;1296;6176
2012;4;2204;767;RS;4302105;7794;78320
2012;8;2204;169;RS;4314902;26973;63132
2012;8;2204;160;RS;4319000;3879;11352
2012;8;2204;586;PR;4108809;90;109
2012;5;2204;628;RS;4302105;7227;27558
2012;7;2204;538;RS;4302105;3245;29525
2012;9;2204;628;RS;4302105;11637;52502
2012;7;2204;607;PE;2608750;47172;47022
2012;5;2204;149;RS;4302105;1575;9171
2012;11;2204;791;RS;4302105;1700;4970
2012;10;2204;850;RS;4302105;2475;16947
2012;9;2204;249;RS;4308201;49032;93600
2012;12;2204;528;SP;3425904;6206;9310
2012;7;2204;586;PR;4108809;228;271
2012;2;2204;69;RS;4302105;2363;15819
2012;6;2204;603;RS;4302105;13154;55322
2012;7;2204;23;RS;4302105;1525;4750
2012;7;2204;586;MS;5206606;55784;51256
2012;11;2204;676;RS;4307906;1930392;792608
2012;5;2204;47;SP;3425904;2241;3375
2012;3;2204;386;SP;3450308;90;1894
2012;10;2204;97;RO;1100106;1355;1828
2012;9;2204;351;PR;4104204;759;1183
2012;5;2204;249;RS;4308201;16164;30386
2012;2;2204;249;RS;4308607;18772;64130
2012;6;2204;586;PR;4108809;54;65
2012;3;2204;676;RS;4307906;238320;204000
2012;8;2204;676;RS;4307906;500472;216720
2012;4;2204;586;PR;4108809;272;357
2012;8;2204;445;RS;4302105;2444;16547
2012;4;2204;47;SP;3425904;2184;3375
2012;3;2204;628;RS;4302105;4500;34739
2012;6;2204;249;RS;4308201;9450;18891
2012;5;2204;160;RS;4302105;7500;56688
2012;1;2204;40;RJ;3304557;77;1499
2012;1;2204;271;RS;4302105;5040;16810
2012;6;2204;586;RS;4308201;900;1860
2012;7;2204;249;SC;4208203;3000;22053
2012;11;2204;586;PR;4108304;13860;19239
2012;5;2204;399;RS;4302105;9075;22237
2012;12;2204;586;PR;4108304;135;183
2012;4;2204;249;RS;4308201;13860;26717
2012;8;2204;628;RS;4302105;7110;36617
2012;8;2204;97;RO;1100106;887;1254
2012;6;2204;628;RS;4307906;1350;5396
2012;7;2204;573;RS;4302105;15768;82458
2012;7;2204;160;RS;4302105;855;11543
2012;7;2204;845;RS;4305439;428;1408
2012;7;2204;351;RS;4302105;540;3492
2012;1;2204;573;RS;4302105;17136;52920
2012;6;2204;573;RS;4302105;5400;41861
2012;6;2204;77;RS;4302105;162;1523
2012;9;2204;845;RS;4305439;158;541
2012;9;2204;676;RS;4307906;356980;154800
2012;2;2204;249;RS;4308201;15708;31305
2012;8;2204;149;RS;4302105;5019;70813
2012;10;2204;573;RS;4302105;12150;59609
2012;4;2204;249;RS;4308607;2711;9932
2012;6;2204;399;RS;4302105;225;2465
2012;3;2204;399;RS;4302105;2317;15019
2012;5;2204;160;SP;3448500;30;38
2012;7;2204;97;RO;1100106;640;890
2012;3;2204;23;RS;4302105;1961;15660
2012;5;2204;77;RS;4302105;225;2073
2012;5;2204;97;RO;1100106;841;1214
2012;7;2204;538;RS;4307906;180;747
2012;12;2204;97;RO;1100106;1264;1691
2012;7;2204;249;RS;4308607;1836;6385
2012;8;2204;249;RS;4302105;10800;52320
2012;8;2204;399;RS;4302105;12956;48372
2012;7;2204;528;SP;3450308;704;3196
2012;1;2204;97;RO;1100106;911;1426
2012;12;2204;40;RJ;3304557;2610;8572
2012;7;2204;77;RS;4302105;149;840
2012;3;2204;586;MS;5206606;24508;36828
2012;12;2204;586;RS;4308201;4050;8370
2012;5;2204;586;RS;4308201;900;1860
2012;8;2204;845;RS;4305439;135;452
2012;8;2204;77;RS;4302105;383;3429
2012;8;2204;160;RS;4309407;14011;34868
2012;4;2204;628;RS;4302105;10719;39174
2012;11;2204;87;RS;4302105;1634;7761
2012;6;2204;87;RS;4302105;1352;8277
2012;1;2204;169;RS;4314902;14000;33320
2012;9;2204;586;MS;5206606;16820;22869
2012;1;2204;845;RS;4300034;12;79
2012;11;2204;23;RS;4302105;361;2982
2012;5;2204;573;RS;4302105;2;2
2012;12;2204;87;RS;4302105;3602;21004
2012;7;2204;271;RS;4302105;6030;25990
2012;11;2204;791;RS;4308607;45;763
2012;3;2204;573;PE;2608750;47500;49869
2012;10;2204;149;RS;4302105;1575;9500
2012;8;2204;586;MS;5206606;41497;48004
2012;4;2204;331;MG;3106200;81;392
2012;4;2204;97;RO;1100106;1143;1686
2012;12;2204;586;MS;5206606;18901;22273
2012;3;2204;586;RS;4308201;900;1860
2012;12;2204;586;PR;4108809;182;210
2012;3;2204;586;PR;4108809;90;121
2012;7;2204;169;RS;4314902;14000;33320
2012;9;2204;249;SC;4208203;250;1099
2012;12;2204;249;RS;4308201;23184;46257
2012;2;2204;331;MG;3106200;288;1898
2012;8;2204;158;RS;4314548;811;10143
2012;9;2204;69;RS;4302105;4893;26649
2012;9;2204;249;RS;4308607;4627;15697
2012;11;2204;628;SC;4216503;567;6840
2012;11;2204;676;RS;4302105;620026;305760
2012;6;2204;586;MS;5206606;22537;25203
2012;6;2204;249;RS;4302105;10800;52320
2012;5;2204;169;RS;4314902;14000;33320
2012;11;2204;40;RJ;3304557;219;216
2012;3;2204;791;RS;4302105;5990;19656
2012;12;2204;676;RS;4302105;834192;411600
2012;2;2204;97;RO;1100106;479;755
2012;4;2204;586;RS;4308201;1800;3720
2012;8;2204;586;RS;4308201;900;1860
2013;6;2204;676;RS;4307906;1143936;427954
2013;4;2204;149;RS;4302105;8947;65417
2013;6;2204;149;RS;4302105;2385;14134
2013;12;2204;573;RS;4302105;14814;43250
2013;7;2204;676;RS;4302105;142992;49680
2013;4;2204;676;RS;4305108;47760;22080
2013;5;2204;573;RS;4302105;13636;55453
2013;5;2204;586;PR;4108809;92;108
2013;9;2204;249;BA;2907202;10098;30967
2013;11;2204;97;RO;1100106;2216;3096
2013;6;2204;586;MS;5206606;46587;70294
2013;8;2204;676;RS;4302105;881890;311160
2013;7;2204;232;RS;4302105;12249;79419
2013;12;2204;331;MG;3106200;408;1642
2013;10;2204;586;PR;4108304;12600;23838
2013;8;2204;331;MG;3106200;332;1696
2013;4;2204;245;RS;4302105;166942;87120
2013;11;2204;249;BA;2907202;10098;30967
2013;9;2204;676;RS;4307906;23832;8614
2013;5;2204;676;RS;4307906;2788344;1060607
2013;11;2204;586;PR;4108304;13815;20152
2013;12;2204;676;RS;4305108;95549;38400
2013;10;2204;249;RS;4317103;22680;70592
2013;10;2204;586;MS;5206606;35928;52836
2013;4;2204;249;RS;4302105;8883;96891
2013;4;2204;249;RS;4308201;48792;92172
2013;3;2204;97;RO;1100106;1223;1768
2013;6;2204;69;RS;4313086;459;6780
2013;6;2204;69;RS;4302105;1699;10996
2013;2;2204;351;RS;4302105;7678;29664
2013;12;2204;845;RS;4308607;3241;11523
2013;7;2204;528;SP;3446801;408;925
2013;2;2204;628;RS;4302105;4432;16647
2013;11;2204;586;RS;4308201;6223;12531
2013;11;2204;586;MS;5206606;38408;55467
2013;5;2204;160;RS;4302105;4418;44900
2013;11;2204;47;SP;3425904;3870;6128
2013;11;2204;445;RS;4302105;1242;7223
2013;5;2204;23;RS;4302105;4320;25968
2013;7;2204;399;RS;4302105;21108;75289
2013;4;2204;331;MG;3106200;368;1998
2013;3;2204;676;RS;4307906;238320;97775
2013;6;2204;97;RO;1100106;945;1272
2013;10;2204;573;RS;4302105;5580;29028
2013;6;2204;149;RS;4307906;1800;11084
2013;1;2204;97;RO;1100106;2557;3761
2013;9;2204;351;RS;4302105;38;335
2013;8;2204;676;RS;4307906;1072440;386252
2013;5;2204;69;RS;4302105;2562;15114
2013;9;2204;586;RS;4308201;1706;3456
2013;5;2204;764;RS;4314548;450;6470
2013;9;2204;249;RS;4302105;11205;61094
2013;5;2204;169;RS;4308607;40983;99634
2013;7;2204;586;RS;4308201;3870;7998
2013;7;2204;97;RO;1100106;1192;1574
2013;8;2204;445;RS;4302105;2003;12042
2013;9;2204;628;RS;4302105;18324;106359
2013;7;2204;586;PR;4108809;138;146
2013;4;2204;586;MS;5206606;69240;86165
2013;4;2204;23;RS;4302105;6687;23004
2013;6;2204;603;RS;4302105;5823;23721
2013;1;2204;386;RS;4302105;756;6761
2013;3;2204;149;RS;4302105;450;4576
2013;8;2204;249;RS;4307906;14502;62613
2013;3;2204;676;RS;4302105;95395;47040
2013;10;2204;169;RS;4308607;67946;164624
2013;1;2204;249;BA;2907202;19575;60030
2013;12;2204;628;RS;4300570;310;2136
2013;10;2204;40;RS;4302105;1573;9300
2013;9;2204;399;RS;4307906;4022;19537
2013;4;2204;548;RS;4314902;1154;5062
2013;8;2204;69;RS;4302105;1193;7280
2013;10;2204;47;SP;3425904;3469;6249
2013;4;2204;87;RS;4302105;3122;10223
2013;5;2204;586;MS;5206606;23215;36382
2013;5;2204;538;RS;4302105;1540;10962
2013;2;2204;399;RS;4302105;7382;15892
2013;5;2204;386;RS;4302105;1269;7132
2013;3;2204;573;RS;4302105;1188;6667
2013;12;2204;399;RS;4302105;27106;133458
2013;7;2204;337;RS;4305108;14;93
2013;12;2204;249;RS;4302105;19224;56832
2013;8;2204;351;RS;4302105;471;1800
2013;12;2204;586;RS;4302105;1545;13488
2013;12;2204;160;RS;4302105;3353;24577
2013;12;2204;23;RS;4302105;13262;67526
2013;4;2204;97;RO;1100106;173;247
2013;1;2204;160;RS;4302105;3285;32550
2013;10;2204;628;RS;4307906;2223;10103
2013;2;2204;275;RS;4302105;1485;7414
2013;11;2204;586;PR;4108809;100;109
2013;10;2204;249;PR;4104204;9450;13157
2013;6;2204;573;RS;4302105;6300;32550
2013;1;2204;538;RS;4302105;432;5131
2013;12;2204;69;RS;4302105;5327;31705
2013;10;2204;845;RS;4302105;1350;4500
2013;3;2204;87;RS;4302105;2268;9364
2013;12;2204;271;RS;4302105;36835;286485
2013;4;2204;676;RS;4302105;405144;204000
2013;12;2204;586;RS;4317103;4126;13248
2013;7;2204;628;RS;4302105;1440;14360
2013;6;2204;791;RS;4300570;122;1200
2013;7;2204;249;RS;4307906;6240;22541
2013;1;2204;628;RS;4302105;5940;25560
2013;10;2204;603;RS;4302105;6471;25985
2013;6;2204;764;RS;4302105;1080;7503
2013;8;2204;97;RO;1100106;750;969
2013;3;2204;249;RS;4308607;11003;37682
2013;10;2204;249;RS;4308201;7704;15354
2013;5;2204;845;RS;4302105;765;7452
2013;9;2204;573;RS;4302105;18096;98742
2013;2;2204;676;RS;4307906;929448;381950
2013;2;2204;676;RS;4302105;333878;164640
2013;11;2204;149;BA;2907202;9000;27600
2013;5;2204;586;RS;4308201;10890;21616
2013;3;2204;586;PR;4108809;182;222
2013;8;2204;249;RS;4308201;16848;28877
2013;7;2204;676;RS;4307906;3379948;1268457
2013;12;2204;586;PR;4108304;8087;14733
2013;12;2204;232;RS;4302105;5531;25686
2013;7;2204;845;RS;4308607;6040;21811
2013;10;2204;97;RO;1100106;1084;1458
2013;8;2204;375;RS;4314548;923;10000
2013;6;2204;249;RS;4302105;464;3947
2013;7;2204;249;SC;4208203;104;340
2013;9;2204;586;MS;5206606;40579;55976
2013;9;2204;149;RS;4302105;11700;78853
2013;9;2204;586;PR;4108809;90;93
2013;11;2204;399;RS;4302105;13408;53171
2013;2;2204;676;RS;4308201;214488;87912
2013;11;2204;351;RS;4302105;8412;33574
2013;5;2204;47;SP;3425904;3942;7188
2013;10;2204;628;SC;4216503;567;7076
2013;10;2204;399;RS;4302105;9828;56670
2013;1;2204;445;RS;4302105;1633;8541
2013;10;2204;40;RS;4308607;5850;21060
2013;10;2204;586;PR;4108809;91;102
2013;4;2204;149;RS;4308607;743;7125
2013;5;2204;399;RS;4302105;360;2343
2013;9;2204;676;RS;4302105;380813;153600
2013;5;2204;586;PR;4108304;7200;9967
2013;8;2204;586;MS;5206606;29525;34736
2013;7;2204;586;MS;5206606;48710;70484
2013;1;2204;676;RS;4302105;738445;364560
2013;2;2204;77;RS;4302105;333;2472
2013;2;2204;586;MS;5206606;15051;21309
2013;9;2204;97;RO;1100106;790;1010
2013;11;2204;23;RS;4302105;8336;35896
2013;9;2204;160;RS;4305108;9711;32505
2013;5;2204;97;RO;1100106;418;627
2013;2;2204;586;RS;4308201;2286;4378
2013;11;2204;764;RS;4302105;1080;5720
2013;2;2204;528;SP;3450308;4122;7688
2013;7;2204;623;RS;4305108;7;5
2013;6;2204;791;RS;4302105;2533;14850
2013;1;2204;764;RS;4302105;1035;6960
2013;8;2204;271;RS;4302105;540;6185
2013;4;2204;676;RS;4307906;523808;199890
2013;8;2204;586;RS;4308201;2970;6138
2013;10;2204;149;RS;4308607;675;2663
2013;2;2204;249;RS;4308201;16092;29233
2013;2;2204;23;BA;2907202;5400;18995
2013;9;2204;232;RS;4302105;1620;6500
2013;11;2204;160;RS;4302105;12665;98635
2013;11;2204;845;RS;4308607;826;3213
2013;3;2204;160;RS;4302105;7259;54394
2013;12;2204;586;PR;4108809;92;93
2013;10;2204;676;RS;4307906;238320;148800
2013;1;2204;169;RS;4308607;40973;99812
2013;3;2204;77;RS;4302105;518;5373
2013;8;2204;23;RS;4302105;10354;61620
2013;8;2204;586;PR;4108304;18105;26870
2013;8;2204;249;RS;4302105;14101;59977
2013;9;2204;770;SP;3425904;1800;2960
2013;3;2204;245;RS;4302105;2389155;1276106
2013;1;2204;97;AC;1200252;45;71
2013;9;2204;87;RS;4302105;18171;82384
2013;2;2204;586;PR;4108809;46;55
2013;12;2204;628;RS;4302105;19341;83207
2013;3;2204;741;RS;4302105;766;5779
2013;4;2204;676;RS;4308607;548136;187680
2013;3;2204;249;RS;4302105;28678;178589
2013;6;2204;791;RS;4308201;705;4364
2013;3;2204;375;RS;4314548;450;4599
2013;8;2204;169;RS;4308607;42000;105000
2013;12;2204;97;RO;1100106;7114;9232
2013;9;2204;69;RS;4313086;720;6708
2013;2;2204;341;RS;4308201;48;174
2013;5;2204;676;RS;4302105;572808;282240
2013;11;2204;538;RS;4302105;970;6819
2013;5;2204;245;RS;4302105;1192440;636000
2013;5;2204;249;BA;2907202;10098;30967
2013;6;2204;845;RS;4302105;464;4100
2013;8;2204;586;PR;4108809;147;147
2013;12;2204;399;BA;2907202;6300;25200
2013;7;2204;249;RS;4302105;3632;24023
2013;1;2204;607;PE;2608750;23810;17627
2013;3;2204;586;PR;4108304;3389;4822
2013;3;2204;586;RS;4308201;2286;4433
2013;3;2204;249;RS;4300570;1674;10986
2013;2;2204;586;PR;4108304;900;1292
2013;4;2204;586;RS;4308201;2286;4433
2013;5;2204;249;SC;4208203;216;1355
2013;5;2204;232;RS;4302105;1656;6938
2013;5;2204;249;RS;4302105;10890;45654
2013;11;2204;249;RS;4308201;32316;61830
2013;6;2204;628;RS;4302105;10589;60790
2013;10;2204;628;RS;4302105;8361;34273
2013;4;2204;586;PR;4108304;1575;2187
2013;8;2204;586;RS;4302105;3658;25422
2013;9;2204;586;PR;4108304;9797;15500
2013;6;2204;791;RS;4313086;495;4890
2013;2;2204;69;RS;4302105;5514;28941
2013;12;2204;845;RS;4302105;540;4221
2013;5;2204;767;RS;4302105;4617;43799
2013;5;2204;628;RS;4307906;454;4064
2013;11;2204;275;BA;2907202;5400;22664
2013;11;2204;275;RS;4302105;5400;34842
2013;2;2204;97;RO;1100106;640;913
2013;3;2204;23;RS;4302105;19149;63430
2013;1;2204;586;MS;5206606;7566;6584
2013;6;2204;845;RS;4308607;5536;19044
2013;6;2204;249;SC;4208203;700;5206
2013;10;2204;845;RS;4308607;5481;20233
2013;12;2204;586;MS;5206606;33034;48315
2013;8;2204;399;RS;4302105;19800;131736
2013;7;2204;249;RS;4300570;2088;18816
2013;6;2204;586;PR;4108304;5333;6902
2013;5;2204;445;RS;4302105;1022;5641
2013;11;2204;603;RS;4302105;6955;41254
2013;5;2204;628;SC;4216503;1080;14371
2014;6;2204;845;RS;4308607;3130;11729
2014;3;2204;586;PR;4108304;509;1465
2014;12;2204;97;RO;1100106;4802;6417
2014;4;2204;586;MS;5206606;48395;80138
2014;12;2204;845;RS;4308607;1260;6959
2014;3;2204;275;RS;4302105;10350;67371
2014;8;2204;199;RS;4308201;31100;34560
2014;3;2204;161;RS;4302105;6669;48017
2014;7;2204;399;RS;4302105;8429;16942
2014;4;2204;160;SP;3450308;16084;148214
2014;2;2204;767;RS;4302105;5751;65596
2014;5;2204;586;RS;4302105;4397;25496
2014;2;2204;149;RS;4302105;2700;26961
2014;2;2204;791;RS;4302105;1797;15566
2014;5;2204;160;RS;4302105;14724;68241
2014;6;2204;97;RO;1100106;511;1002
2014;10;2204;764;RS;4302105;1080;5402
2014;11;2204;149;RS;4302105;1080;4611
2014;4;2204;40;SP;3425904;12182;23124
2014;7;2204;249;RS;4308201;36312;59072
2014;12;2204;770;RS;4305108;6;20
2014;10;2204;399;SC;4216503;579;5481
2014;7;2204;97;RO;1100106;495;863
2014;8;2204;586;RS;4308201;2940;4637
2014;12;2204;676;RS;4307906;47664;18240
2014;10;2204;586;PR;4108304;14014;29292
2014;6;2204;770;RS;4305108;7;25
2014;5;2204;586;RS;4308201;5725;10627
2014;9;2204;586;MS;5206606;15330;23803
2014;5;2204;149;RS;4302105;3802;19332
2014;5;2204;770;RS;4305108;6;18
2014;2;2204;69;RS;4313086;1350;13020
2014;5;2204;249;RS;4302105;22680;70528
2014;5;2204;351;RS;4302105;1368;5592
2014;12;2204;160;RS;4302105;13333;78008
2014;1;2204;271;RS;4302105;12960;94962
2014;4;2204;275;RS;4302105;6305;46764
